compte_id,montant,montant_moyen_compte,heure,type_transaction,canal,pays_transaction,pays_habituel_compte,nb_transactions_1h,fraude
172,4.04,16.33,11,paiement_pos,web,France,France,0,0
195,22.11,34.58,11,virement,web,Italie,Italie,1,0
74,19.47,38.3,22,virement,pos,France,France,1,0
170,34.61,21.79,19,achat_en_ligne,pos,France,France,1,0
101,147.0,189.24,23,achat_en_ligne,pos,Espagne,Italie,1,0
6,11.14,24.73,22,virement,pos,Italie,Italie,0,0
201,27.15,12.82,19,retrait_atm,web,Belgique,Belgique,0,0
97,250.19,118.81,3,achat_en_ligne,atm,Belgique,Belgique,1,0
223,18.74,33.34,4,paiement_pos,mobile,Espagne,Espagne,1,0
234,157.93,72.66,20,paiement_pos,web,Espagne,Espagne,1,0
130,30.66,16.99,17,paiement_pos,mobile,Espagne,Espagne,0,0
15,54.19,118.76,16,retrait_atm,pos,Espagne,Espagne,1,0
271,29.52,31.77,13,paiement_pos,web,Belgique,Belgique,0,0
151,6.79,11.54,19,achat_en_ligne,pos,Italie,Italie,0,0
170,65.71,21.79,10,achat_en_ligne,atm,France,France,0,0
32,70.12,39.31,17,retrait_atm,atm,Belgique,Belgique,0,0
186,38.64,18.03,18,paiement_pos,web,Allemagne,Allemagne,0,0
66,8.29,24.77,16,achat_en_ligne,web,Belgique,Belgique,0,0
54,44.34,77.05,11,retrait_atm,web,Allemagne,Allemagne,0,0
168,24.77,27.72,22,achat_en_ligne,atm,France,France,0,0
248,42.97,35.98,5,paiement_pos,mobile,Allemagne,Allemagne,1,0
156,5.62,27.19,18,paiement_pos,pos,Espagne,Espagne,0,0
205,25.72,23.51,8,virement,web,Allemagne,Allemagne,1,0
252,39.67,21.7,16,achat_en_ligne,pos,Allemagne,Allemagne,0,0
27,9.46,15.38,19,retrait_atm,atm,Allemagne,Allemagne,0,0
266,388.93,51.92,5,virement,web,Russie,Allemagne,0,1
203,57.0,41.31,22,paiement_pos,pos,Espagne,Allemagne,0,0
265,8.93,22.04,13,virement,pos,Italie,Italie,1,0
194,38.34,39.75,22,achat_en_ligne,mobile,Belgique,Belgique,0,0
68,68.04,60.44,18,paiement_pos,mobile,Belgique,Belgique,1,0
2,33.08,36.39,19,retrait_atm,atm,Espagne,Espagne,0,0
160,42.48,72.24,9,achat_en_ligne,mobile,Espagne,Espagne,0,0
43,144.18,93.15,7,paiement_pos,mobile,Espagne,Espagne,0,0
203,71.26,41.31,9,virement,web,Allemagne,Allemagne,0,0
194,20.34,39.75,10,virement,mobile,Belgique,Belgique,0,0
138,20.59,24.96,22,retrait_atm,web,France,France,0,0
126,54.0,116.27,22,retrait_atm,atm,Allemagne,Allemagne,1,0
241,39.19,39.09,22,retrait_atm,atm,Italie,France,0,0
226,37.44,54.88,9,achat_en_ligne,mobile,Belgique,Belgique,0,0
260,80.22,54.47,5,achat_en_ligne,pos,Allemagne,Allemagne,1,0
248,127.81,35.98,7,paiement_pos,pos,Allemagne,Allemagne,1,0
281,16.71,14.45,23,retrait_atm,web,Belgique,Belgique,0,0
125,44.97,31.24,23,retrait_atm,pos,Italie,Italie,1,0
133,15.99,44.17,16,retrait_atm,mobile,France,France,1,0
179,61.59,12.89,22,paiement_pos,pos,Italie,Italie,0,0
217,12.38,30.72,7,retrait_atm,pos,France,France,2,0
51,37.65,33.01,9,virement,web,Espagne,Espagne,0,0
234,52.06,72.66,15,paiement_pos,web,Espagne,Espagne,1,0
261,28.37,10.02,8,paiement_pos,mobile,Espagne,Espagne,0,0
165,133.6,94.29,10,paiement_pos,web,Allemagne,Allemagne,0,0
266,98.66,51.92,4,virement,atm,Allemagne,Allemagne,0,0
212,50.66,30.31,15,paiement_pos,pos,Espagne,Espagne,0,0
62,52.85,27.1,21,retrait_atm,pos,Espagne,Espagne,0,0
294,67.97,40.33,13,paiement_pos,web,Belgique,Belgique,0,0
285,62.55,30.61,17,paiement_pos,mobile,Allemagne,Allemagne,1,0
149,80.3,39.55,21,virement,mobile,Italie,Italie,0,0
127,118.71,85.12,17,achat_en_ligne,atm,France,France,0,0
42,139.21,89.17,5,retrait_atm,pos,Espagne,Espagne,0,0
299,80.27,62.82,16,paiement_pos,web,Belgique,Belgique,1,0
78,52.65,37.98,15,retrait_atm,pos,Belgique,Belgique,0,0
290,28.22,17.43,12,paiement_pos,pos,Belgique,Allemagne,0,0
149,77.59,39.55,6,achat_en_ligne,pos,Italie,Italie,1,0
100,434.71,99.7,20,paiement_pos,mobile,France,France,0,0
74,154.95,38.3,10,retrait_atm,atm,France,France,0,0
201,20.58,12.82,19,paiement_pos,pos,Belgique,Belgique,0,0
73,119.49,28.95,20,paiement_pos,mobile,Allemagne,Allemagne,0,0
123,46.35,21.48,5,paiement_pos,mobile,Espagne,Espagne,1,0
38,111.68,83.22,3,virement,atm,Italie,Italie,0,0
129,7.12,20.95,21,retrait_atm,atm,Allemagne,Allemagne,0,0
98,32.03,15.3,22,paiement_pos,mobile,Espagne,Espagne,0,0
242,30.53,14.19,7,virement,pos,Allemagne,Allemagne,0,0
153,25.63,93.36,5,achat_en_ligne,mobile,Italie,Italie,0,0
165,89.53,94.29,14,virement,pos,Allemagne,Allemagne,0,0
59,39.39,19.97,22,paiement_pos,pos,Espagne,Espagne,0,0
108,278.19,52.79,15,paiement_pos,atm,Espagne,Espagne,0,0
82,59.99,27.87,5,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
262,63.08,15.21,22,achat_en_ligne,pos,France,France,1,0
3,31.51,30.11,15,achat_en_ligne,atm,Espagne,Espagne,0,0
78,42.25,37.98,21,virement,pos,Belgique,Belgique,0,0
64,8.14,14.94,10,virement,mobile,Italie,Italie,0,0
178,0.81,51.34,22,virement,mobile,France,France,2,1
266,70.66,51.92,20,virement,mobile,Allemagne,Allemagne,0,0
51,48.74,33.01,19,virement,web,Espagne,Espagne,0,0
297,22.44,26.96,7,retrait_atm,pos,Italie,Italie,1,0
290,24.18,17.43,7,achat_en_ligne,atm,Allemagne,Allemagne,0,0
284,72.96,44.03,20,virement,atm,Allemagne,Allemagne,0,0
113,19.53,28.71,19,virement,mobile,Allemagne,Allemagne,2,0
183,668.64,82.0,10,paiement_pos,mobile,Ukraine,Allemagne,2,1
144,50.82,36.29,8,achat_en_ligne,atm,Allemagne,Allemagne,0,0
27,4.84,15.38,9,achat_en_ligne,pos,Allemagne,Allemagne,0,0
20,24.19,41.72,12,paiement_pos,mobile,Allemagne,Allemagne,0,0
183,154.87,82.0,23,paiement_pos,atm,Allemagne,Allemagne,0,0
254,28.43,37.27,23,paiement_pos,atm,Belgique,Belgique,0,0
78,167.4,37.98,10,retrait_atm,web,Belgique,Belgique,0,0
281,8.84,14.45,8,retrait_atm,web,Belgique,Belgique,1,0
96,29.04,13.73,22,virement,web,Belgique,Belgique,0,0
120,41.66,40.9,8,achat_en_ligne,web,France,France,0,0
252,20.62,21.7,8,achat_en_ligne,web,Allemagne,Allemagne,0,0
166,26.93,43.09,12,retrait_atm,mobile,Italie,Italie,1,0
25,14.27,25.2,14,retrait_atm,atm,Espagne,Espagne,0,0
229,96.99,29.28,1,paiement_pos,pos,Allemagne,Allemagne,0,0
198,13.71,9.6,21,retrait_atm,mobile,France,France,0,0
275,7.94,23.18,14,achat_en_ligne,atm,Allemagne,Allemagne,0,0
27,12.37,15.38,9,virement,pos,Allemagne,Allemagne,0,0
288,8.66,23.03,23,virement,atm,Allemagne,Allemagne,0,0
198,19.73,9.6,10,virement,atm,France,France,0,0
254,41.44,37.27,14,virement,mobile,Belgique,Belgique,0,0
151,17.48,11.54,23,achat_en_ligne,mobile,Italie,Italie,0,0
277,9.22,19.44,6,paiement_pos,atm,Allemagne,Allemagne,2,0
206,58.22,53.96,20,paiement_pos,pos,Belgique,Belgique,0,0
25,28.08,25.2,11,virement,web,Espagne,Espagne,0,0
79,209.12,149.98,10,virement,web,Allemagne,Allemagne,0,0
110,27.15,26.42,11,virement,mobile,Espagne,Espagne,1,0
270,137.24,73.45,1,retrait_atm,web,Allemagne,Allemagne,1,0
242,5.46,14.19,23,virement,mobile,Allemagne,Allemagne,1,0
185,6.56,21.77,8,retrait_atm,web,Allemagne,Allemagne,0,0
135,100.38,57.77,1,paiement_pos,pos,Espagne,Espagne,0,0
260,88.41,54.47,7,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
42,152.8,89.17,12,achat_en_ligne,web,Espagne,Espagne,0,0
199,19.04,23.23,8,achat_en_ligne,atm,Belgique,Belgique,0,0
125,38.51,31.24,3,paiement_pos,pos,Italie,Italie,0,0
172,35.75,16.33,17,retrait_atm,pos,France,France,0,0
158,47.08,17.61,17,paiement_pos,mobile,Allemagne,Allemagne,0,0
242,14.82,14.19,9,retrait_atm,mobile,Allemagne,Allemagne,0,0
250,14.86,38.0,7,paiement_pos,atm,France,France,0,0
255,44.21,54.18,23,virement,atm,Espagne,Espagne,0,0
258,53.6,28.23,16,retrait_atm,pos,France,France,0,0
244,56.77,34.21,19,paiement_pos,atm,Espagne,Espagne,1,0
82,20.49,27.87,13,retrait_atm,web,Espagne,Allemagne,0,0
104,81.63,40.65,19,paiement_pos,web,France,France,0,0
127,5.98,85.12,3,paiement_pos,web,France,France,4,1
93,40.67,19.57,11,paiement_pos,mobile,Italie,Italie,0,0
69,86.18,45.74,12,virement,web,France,France,0,0
254,19.86,37.27,9,paiement_pos,atm,Belgique,Belgique,0,0
55,9.61,34.97,21,retrait_atm,pos,Allemagne,Allemagne,0,0
47,89.75,17.04,6,paiement_pos,atm,Allemagne,Allemagne,0,0
291,46.76,22.36,10,paiement_pos,mobile,Italie,Italie,0,0
211,27.12,19.73,20,achat_en_ligne,atm,Belgique,Belgique,0,0
98,33.57,15.3,7,paiement_pos,atm,Espagne,Espagne,2,0
273,129.97,35.0,3,retrait_atm,pos,France,France,0,0
170,14.71,21.79,15,retrait_atm,atm,France,France,0,0
250,15.14,38.0,21,virement,web,France,France,0,0
192,244.34,47.72,15,retrait_atm,mobile,Espagne,Espagne,0,0
81,32.81,19.85,6,paiement_pos,pos,Italie,Italie,0,0
220,34.21,20.22,14,retrait_atm,atm,Italie,Italie,1,0
121,69.2,34.19,14,virement,web,Allemagne,Allemagne,0,0
72,19.5,21.81,17,paiement_pos,web,France,France,0,0
120,59.16,40.9,1,paiement_pos,pos,France,France,0,0
266,79.13,51.92,23,paiement_pos,atm,Allemagne,Allemagne,0,0
256,50.16,26.15,1,achat_en_ligne,atm,France,France,0,0
109,43.13,42.99,12,retrait_atm,pos,Allemagne,Allemagne,1,0
64,31.76,14.94,6,achat_en_ligne,web,Italie,Italie,2,0
300,19.21,27.14,16,achat_en_ligne,web,France,France,0,0
160,353.77,72.24,11,retrait_atm,mobile,Espagne,Espagne,0,0
194,48.96,39.75,22,paiement_pos,atm,Belgique,Belgique,0,0
183,78.33,82.0,17,achat_en_ligne,mobile,Allemagne,Allemagne,2,0
68,111.01,60.44,6,paiement_pos,pos,Belgique,Belgique,0,0
142,60.26,31.12,10,achat_en_ligne,web,Belgique,Belgique,0,0
115,65.43,38.07,18,paiement_pos,mobile,Allemagne,Allemagne,0,0
193,44.65,8.37,5,paiement_pos,atm,Nigeria,Espagne,1,1
171,36.92,59.96,15,virement,atm,France,France,0,0
159,30.85,27.09,21,paiement_pos,atm,Allemagne,Allemagne,0,0
201,8.65,12.82,5,achat_en_ligne,pos,Belgique,Belgique,0,0
159,105.94,27.09,4,retrait_atm,pos,Russie,Allemagne,0,1
101,341.93,189.24,12,virement,web,Espagne,Italie,0,0
20,45.01,41.72,9,retrait_atm,atm,Allemagne,Allemagne,0,0
266,71.35,51.92,10,paiement_pos,mobile,Allemagne,Allemagne,1,0
17,33.77,54.77,17,retrait_atm,pos,Allemagne,Allemagne,0,0
86,115.13,68.27,12,achat_en_ligne,web,Espagne,Espagne,3,0
85,70.21,40.02,23,achat_en_ligne,atm,Espagne,Espagne,0,0
89,4.12,9.13,2,achat_en_ligne,mobile,Espagne,Espagne,1,0
295,77.92,41.15,13,virement,atm,Allemagne,Allemagne,1,0
276,15.78,13.62,12,virement,web,Allemagne,Allemagne,0,0
100,72.94,99.7,0,virement,pos,France,France,0,0
40,15.95,15.88,6,paiement_pos,pos,Espagne,Espagne,0,0
79,897.97,149.98,7,achat_en_ligne,web,Allemagne,Allemagne,0,0
244,24.85,34.21,8,virement,web,Espagne,Espagne,0,0
233,61.65,35.33,15,paiement_pos,atm,France,France,0,0
273,73.91,35.0,11,paiement_pos,web,France,France,0,0
277,14.78,19.44,8,paiement_pos,atm,Allemagne,Allemagne,1,0
238,99.56,20.56,9,virement,pos,Italie,Allemagne,0,0
126,204.19,116.27,16,retrait_atm,atm,Allemagne,Allemagne,1,0
215,13.1,60.33,2,achat_en_ligne,mobile,Espagne,Espagne,1,0
291,89.85,22.36,4,virement,web,Nigeria,Italie,0,1
275,42.84,23.18,10,retrait_atm,web,Allemagne,Allemagne,1,0
171,270.75,59.96,22,achat_en_ligne,atm,France,France,0,0
167,109.48,54.42,11,virement,pos,Belgique,Belgique,1,0
173,54.5,52.95,23,retrait_atm,atm,Espagne,Espagne,0,0
5,6.88,12.12,19,paiement_pos,web,Allemagne,Allemagne,0,0
144,56.69,36.29,4,virement,web,Allemagne,Allemagne,0,0
86,128.97,68.27,14,paiement_pos,atm,Espagne,Espagne,1,0
12,28.59,16.27,5,retrait_atm,pos,Italie,Italie,0,0
239,14.86,43.11,9,paiement_pos,mobile,Belgique,Belgique,0,0
66,42.9,24.77,10,achat_en_ligne,pos,Belgique,Belgique,0,0
225,94.2,55.37,18,virement,atm,Allemagne,Espagne,0,0
221,18.33,37.39,4,paiement_pos,web,France,France,0,0
48,15.79,19.36,10,virement,web,Italie,Italie,0,0
59,9.38,19.97,6,virement,mobile,Espagne,Espagne,0,0
82,135.25,27.87,22,paiement_pos,atm,Allemagne,Allemagne,1,0
75,19.57,36.82,11,retrait_atm,pos,Espagne,Espagne,0,0
56,86.18,48.73,21,achat_en_ligne,mobile,France,France,1,0
27,24.49,15.38,12,virement,atm,Allemagne,Allemagne,0,0
164,12.19,43.1,4,virement,atm,Allemagne,Allemagne,1,0
177,137.95,98.73,8,achat_en_ligne,web,Espagne,Espagne,0,0
99,34.85,17.15,7,achat_en_ligne,pos,Espagne,Espagne,1,0
298,14.77,13.65,0,achat_en_ligne,pos,Allemagne,Allemagne,0,0
292,66.59,42.81,7,paiement_pos,pos,Belgique,Belgique,0,0
93,30.0,19.57,22,paiement_pos,web,Italie,Italie,0,0
250,59.39,38.0,0,retrait_atm,atm,France,France,4,0
18,24.32,19.26,20,paiement_pos,web,France,France,0,0
107,233.33,28.58,11,achat_en_ligne,atm,Espagne,Espagne,1,1
80,204.91,102.12,11,virement,pos,France,Espagne,1,0
235,21.76,12.66,2,retrait_atm,atm,Allemagne,Allemagne,0,0
233,54.79,35.33,9,paiement_pos,atm,France,France,0,0
115,71.99,38.07,14,virement,web,Allemagne,Allemagne,1,0
65,21.05,33.73,21,achat_en_ligne,pos,Allemagne,Allemagne,1,0
103,24.62,26.55,12,virement,web,Italie,Italie,1,0
166,13.58,43.09,11,paiement_pos,pos,Italie,Italie,0,0
170,28.14,21.79,22,paiement_pos,atm,France,France,0,0
238,2.71,20.56,0,achat_en_ligne,web,Russie,Allemagne,2,1
272,156.65,74.6,5,virement,atm,France,France,1,0
261,11.74,10.02,9,paiement_pos,atm,Espagne,Espagne,0,0
143,22.28,28.47,6,retrait_atm,pos,Belgique,Belgique,0,0
57,19.57,9.68,9,paiement_pos,pos,Allemagne,Allemagne,1,0
164,25.39,43.1,10,paiement_pos,mobile,Allemagne,Allemagne,0,0
79,192.83,149.98,17,retrait_atm,web,Allemagne,Allemagne,0,0
265,42.44,22.04,14,paiement_pos,web,Italie,Italie,0,0
16,78.84,20.23,13,achat_en_ligne,mobile,Espagne,Espagne,0,0
42,90.71,89.17,22,achat_en_ligne,pos,Espagne,Espagne,0,0
189,6.22,22.14,7,retrait_atm,web,Allemagne,Belgique,0,0
128,90.54,41.74,17,achat_en_ligne,web,Espagne,Espagne,1,0
260,11.73,54.47,15,paiement_pos,web,Allemagne,Allemagne,0,0
67,47.68,27.2,10,paiement_pos,pos,Italie,Italie,0,0
152,42.42,40.32,21,virement,web,Belgique,Belgique,0,0
224,108.94,73.51,0,virement,atm,Belgique,Belgique,0,0
50,6.56,26.13,10,virement,mobile,Espagne,Espagne,1,0
220,16.1,20.22,8,retrait_atm,mobile,Italie,Italie,0,0
137,28.69,17.01,0,retrait_atm,pos,Espagne,Espagne,0,0
27,18.39,15.38,17,achat_en_ligne,pos,Allemagne,Allemagne,0,0
279,113.68,53.63,2,virement,web,France,France,0,0
203,35.33,41.31,14,virement,mobile,Allemagne,Allemagne,0,0
21,40.63,30.14,6,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
54,59.51,77.05,7,achat_en_ligne,pos,Allemagne,Allemagne,1,0
15,127.8,118.76,17,retrait_atm,pos,Espagne,Espagne,0,0
163,30.19,67.12,23,retrait_atm,atm,Allemagne,Allemagne,0,0
298,12.88,13.65,18,retrait_atm,mobile,Belgique,Allemagne,0,0
204,35.74,55.03,17,retrait_atm,mobile,Espagne,Espagne,1,0
43,83.98,93.15,14,achat_en_ligne,atm,Allemagne,Espagne,0,0
126,109.55,116.27,11,virement,atm,Allemagne,Allemagne,0,0
173,76.55,52.95,19,paiement_pos,pos,Espagne,Espagne,1,0
69,55.45,45.74,22,retrait_atm,pos,France,France,0,0
158,8.17,17.61,2,retrait_atm,atm,Allemagne,Allemagne,0,0
77,55.5,34.96,5,retrait_atm,mobile,Belgique,Belgique,0,0
142,24.94,31.12,5,virement,mobile,Belgique,Belgique,0,0
173,164.58,52.95,0,achat_en_ligne,atm,Espagne,Espagne,0,1
73,27.77,28.95,3,achat_en_ligne,atm,Allemagne,Allemagne,1,0
217,52.91,30.72,4,retrait_atm,pos,France,France,0,0
62,33.21,27.1,21,paiement_pos,atm,Espagne,Espagne,0,0
113,33.44,28.71,5,retrait_atm,mobile,Allemagne,Allemagne,0,0
274,19.78,20.04,21,paiement_pos,web,Italie,Italie,0,0
41,12.44,14.57,9,retrait_atm,web,France,France,0,0
178,27.67,51.34,15,retrait_atm,web,France,France,0,0
125,178.57,31.24,15,achat_en_ligne,web,Italie,Italie,3,0
125,23.09,31.24,20,virement,mobile,Italie,Italie,1,0
284,87.17,44.03,13,retrait_atm,pos,Allemagne,Allemagne,0,0
45,56.49,26.31,1,virement,mobile,France,France,0,0
181,18.43,16.39,21,paiement_pos,web,Italie,Italie,0,0
19,95.96,57.91,12,retrait_atm,atm,Italie,Italie,0,0
207,66.09,62.87,17,virement,atm,Espagne,Espagne,0,0
117,34.64,43.94,20,achat_en_ligne,atm,France,France,0,0
201,9.47,12.82,15,retrait_atm,mobile,Belgique,Belgique,1,0
70,71.08,73.88,7,achat_en_ligne,web,Allemagne,Allemagne,1,0
251,497.37,45.51,4,paiement_pos,web,Ukraine,France,0,1
268,9.99,37.29,13,paiement_pos,mobile,Belgique,Belgique,0,0
12,30.02,16.27,19,retrait_atm,atm,Italie,Italie,0,0
107,46.32,28.58,16,retrait_atm,atm,France,Espagne,0,0
30,27.21,36.45,18,virement,web,Allemagne,Allemagne,0,0
144,32.35,36.29,8,paiement_pos,web,Allemagne,Allemagne,1,0
52,53.1,30.02,0,virement,atm,France,France,0,0
105,122.93,93.43,18,retrait_atm,web,Espagne,Espagne,1,0
71,10.44,30.18,8,retrait_atm,pos,Espagne,Espagne,0,0
183,90.42,82.0,7,achat_en_ligne,atm,Allemagne,Allemagne,0,0
130,36.21,16.99,7,achat_en_ligne,mobile,Espagne,Espagne,0,0
17,50.54,54.77,12,retrait_atm,pos,Allemagne,Allemagne,0,0
59,61.75,19.97,17,paiement_pos,web,Espagne,Espagne,0,0
75,79.63,36.82,12,virement,mobile,Espagne,Espagne,1,0
3,12.32,30.11,22,virement,mobile,Espagne,Espagne,0,0
139,57.26,38.79,16,paiement_pos,web,France,Belgique,0,0
247,49.27,50.46,22,achat_en_ligne,web,Espagne,Espagne,0,0
22,111.18,32.32,11,achat_en_ligne,pos,Belgique,Belgique,0,0
126,120.58,116.27,9,paiement_pos,pos,Allemagne,Allemagne,1,0
94,66.24,31.29,18,paiement_pos,web,Belgique,Belgique,0,0
19,76.33,57.91,20,retrait_atm,web,Italie,Italie,0,0
168,55.86,27.72,15,virement,pos,France,France,0,0
228,280.13,133.83,7,retrait_atm,pos,Allemagne,Allemagne,0,0
155,113.88,55.61,14,achat_en_ligne,atm,Allemagne,Allemagne,0,0
68,98.92,60.44,16,achat_en_ligne,pos,Belgique,Belgique,0,0
157,81.36,31.92,20,achat_en_ligne,mobile,France,France,0,0
169,46.62,34.46,14,achat_en_ligne,pos,Belgique,Belgique,0,0
37,66.49,42.83,7,virement,web,Italie,Italie,0,0
224,129.68,73.51,1,virement,pos,Belgique,Belgique,0,0
43,22.12,93.15,19,retrait_atm,pos,Espagne,Espagne,0,0
120,41.7,40.9,16,virement,web,France,France,0,0
132,124.97,38.77,20,paiement_pos,mobile,Allemagne,Allemagne,0,0
208,49.44,38.08,20,retrait_atm,atm,Italie,Italie,0,0
196,140.01,42.45,22,paiement_pos,web,Nigeria,France,0,1
62,2.55,27.1,6,retrait_atm,mobile,Nigeria,Espagne,4,1
57,13.29,9.68,11,achat_en_ligne,web,Allemagne,Allemagne,2,0
267,72.02,27.91,12,virement,mobile,Allemagne,Allemagne,0,0
116,21.76,23.73,17,paiement_pos,web,Allemagne,Allemagne,0,0
280,50.18,92.99,3,retrait_atm,pos,France,France,1,0
157,16.99,31.92,23,paiement_pos,mobile,France,France,0,0
36,26.27,64.31,7,paiement_pos,mobile,France,France,0,0
93,25.24,19.57,6,retrait_atm,web,Italie,Italie,0,0
111,61.77,30.56,9,retrait_atm,pos,Belgique,Belgique,1,0
124,24.32,40.04,18,paiement_pos,pos,Allemagne,Allemagne,0,0
248,39.62,35.98,10,retrait_atm,atm,Allemagne,Allemagne,0,0
169,26.62,34.46,23,virement,atm,Belgique,Belgique,0,0
212,34.15,30.31,9,paiement_pos,mobile,Espagne,Espagne,0,0
174,31.33,29.54,1,paiement_pos,pos,Espagne,Espagne,2,0
117,39.45,43.94,9,paiement_pos,mobile,France,France,0,0
265,24.9,22.04,9,paiement_pos,mobile,Italie,Italie,1,0
268,32.1,37.29,10,paiement_pos,web,Belgique,Belgique,1,0
93,27.37,19.57,2,retrait_atm,web,Italie,Italie,0,0
34,29.72,37.77,2,achat_en_ligne,mobile,Allemagne,Allemagne,0,0
274,43.8,20.04,15,paiement_pos,pos,Italie,Italie,0,0
62,16.11,27.1,19,retrait_atm,mobile,Espagne,Espagne,0,0
44,54.85,29.73,19,retrait_atm,atm,Belgique,Belgique,0,0
3,50.3,30.11,10,achat_en_ligne,web,Espagne,Espagne,0,0
173,114.58,52.95,7,retrait_atm,web,Espagne,Espagne,0,0
185,6.49,21.77,4,achat_en_ligne,atm,Allemagne,Allemagne,0,0
121,30.9,34.19,22,virement,pos,France,Allemagne,1,0
281,62.0,14.45,1,retrait_atm,atm,Roumanie,Belgique,1,1
254,147.49,37.27,18,retrait_atm,mobile,Belgique,Belgique,1,0
251,13.23,45.51,10,retrait_atm,pos,France,France,0,0
74,24.59,38.3,12,achat_en_ligne,atm,France,France,0,0
132,41.08,38.77,17,virement,atm,Allemagne,Allemagne,0,0
28,78.42,36.73,22,virement,atm,Italie,Italie,0,0
10,52.81,59.72,1,paiement_pos,mobile,France,France,0,0
81,28.46,19.85,1,paiement_pos,mobile,Italie,Italie,1,0
39,78.95,36.96,22,achat_en_ligne,mobile,Belgique,Belgique,0,0
240,46.59,45.35,0,achat_en_ligne,mobile,Espagne,Espagne,1,0
74,40.74,38.3,16,virement,web,France,France,1,0
159,52.56,27.09,7,paiement_pos,web,Allemagne,Allemagne,0,0
64,24.05,14.94,12,retrait_atm,atm,Italie,Italie,0,0
82,48.8,27.87,10,paiement_pos,web,Allemagne,Allemagne,0,0
93,111.36,19.57,18,virement,web,Italie,Italie,0,0
49,5.09,48.72,0,paiement_pos,mobile,Ukraine,Espagne,5,1
6,109.97,24.73,4,paiement_pos,web,Italie,Italie,0,0
158,56.77,17.61,9,retrait_atm,mobile,Allemagne,Allemagne,0,0
204,116.73,55.03,11,achat_en_ligne,atm,Espagne,Espagne,1,0
165,109.95,94.29,2,retrait_atm,pos,Allemagne,Allemagne,0,0
205,22.42,23.51,18,paiement_pos,web,Allemagne,Allemagne,1,0
17,193.12,54.77,20,paiement_pos,atm,Allemagne,Allemagne,0,0
110,44.19,26.42,18,achat_en_ligne,web,Espagne,Espagne,0,0
52,36.5,30.02,7,paiement_pos,atm,France,France,0,0
263,16.31,13.61,23,retrait_atm,mobile,Belgique,Belgique,0,0
54,29.26,77.05,21,paiement_pos,atm,Allemagne,Allemagne,0,0
83,79.03,13.76,12,achat_en_ligne,mobile,France,France,1,0
206,34.72,53.96,9,virement,pos,Belgique,Belgique,3,0
244,37.56,34.21,20,virement,atm,Espagne,Espagne,1,0
284,56.88,44.03,14,paiement_pos,pos,Allemagne,Allemagne,1,0
284,75.67,44.03,20,retrait_atm,atm,Allemagne,Allemagne,0,0
246,68.64,43.63,21,retrait_atm,web,France,France,0,0
101,83.12,189.24,6,achat_en_ligne,pos,Italie,Italie,0,0
67,20.85,27.2,23,virement,pos,Italie,Italie,0,0
154,5.9,13.19,3,virement,mobile,Belgique,Belgique,0,0
34,43.03,37.77,3,achat_en_ligne,mobile,Allemagne,Allemagne,2,0
182,32.96,24.26,23,paiement_pos,mobile,France,France,0,0
197,188.04,87.33,14,achat_en_ligne,atm,Belgique,Belgique,1,0
70,142.32,73.88,11,virement,web,Allemagne,Allemagne,0,0
32,20.68,39.31,2,virement,web,Espagne,Belgique,0,0
97,32.79,118.81,0,retrait_atm,mobile,Belgique,Belgique,0,0
70,117.14,73.88,23,virement,mobile,Allemagne,Allemagne,1,0
107,35.7,28.58,9,retrait_atm,mobile,Espagne,Espagne,0,0
267,8.38,27.91,15,retrait_atm,atm,Allemagne,Allemagne,0,0
176,85.27,51.96,9,virement,pos,Allemagne,Allemagne,2,0
251,67.56,45.51,12,retrait_atm,pos,France,France,0,0
61,28.2,19.55,1,paiement_pos,mobile,Italie,Italie,0,0
119,35.25,36.35,7,paiement_pos,atm,Belgique,Belgique,0,0
73,35.32,28.95,9,virement,mobile,Allemagne,Allemagne,0,0
214,78.62,41.68,1,retrait_atm,atm,Allemagne,Allemagne,1,0
252,26.48,21.7,16,virement,web,Allemagne,Allemagne,0,0
131,86.98,67.67,13,virement,mobile,Allemagne,Allemagne,0,0
121,146.93,34.19,16,achat_en_ligne,web,Allemagne,Allemagne,1,0
85,41.1,40.02,22,achat_en_ligne,pos,Espagne,Espagne,0,0
186,18.65,18.03,10,virement,mobile,Allemagne,Allemagne,0,0
144,72.89,36.29,19,achat_en_ligne,pos,Allemagne,Allemagne,0,0
74,225.2,38.3,23,achat_en_ligne,mobile,France,France,3,0
56,77.55,48.73,19,virement,atm,France,France,1,0
278,122.16,26.71,12,achat_en_ligne,pos,Espagne,Espagne,0,0
159,119.51,27.09,13,retrait_atm,web,Allemagne,Allemagne,0,1
245,21.36,24.95,15,retrait_atm,web,Espagne,Espagne,0,0
182,28.68,24.26,15,achat_en_ligne,atm,France,France,0,0
58,42.43,32.16,15,retrait_atm,web,France,France,0,0
257,21.17,45.27,10,virement,atm,Espagne,Espagne,0,0
274,33.79,20.04,9,paiement_pos,atm,Italie,Italie,0,0
67,18.0,27.2,15,paiement_pos,atm,Italie,Italie,1,0
172,33.27,16.33,7,virement,web,France,France,0,0
145,52.29,80.07,17,paiement_pos,mobile,Italie,Italie,1,0
247,88.15,50.46,17,retrait_atm,mobile,Espagne,Espagne,0,0
